URL,Article Name,Author,Date,Categories,Images
https://timesofmalta.com/articles/view/world-first-deepwater-archaeological-park-inaugurated-off-xlendi.1048456,World’s 'first deepwater archaeological park' inaugurated off Xlendi,Times of Malta,9 August 2023,"National,Heritage,Gozo,Research,Maritime","img00180.jpeg,img00181.jpeg"
https://timesofmalta.com/articles/view/motorcyclist-grievously-injured-luqa-crash.1048285,Motorcyclist grievously injured in Luqa crash,Times of Malta,8 August 2023,"National,Accident,Police,Roads,Luqa",img00182.jpg
https://timesofmalta.com/articles/view/dom-mintoff-daughter-among-objecting-rialto-plans.1047823,Dom Mintoff’s daughter among those objecting to Rialto plans,Matthew Xuereb,8 August 2023,"National,Architecture,Heritage,Planning Authority,Cospicua",img00183.png
https://timesofmalta.com/articles/view/barbie-created-stir-everyone-sees-film-way.1047793,"Barbie has created a stir, but not everyone sees the film the same way",Mark Laurence Zammit,8 August 2023,"National,Entertainment,Film,Gender,Society","img00184.jpeg,img00185.jpg,img00186.jpeg,img00187.png"
https://timesofmalta.com/articles/view/watch-amphibious-vehicle-gozo-turning-heads-making-waves.1048246,"Watch: Amphibious vehicle in Gozo is turning heads, making waves",Giulia Magri,8 August 2023,"National,Gozo,Transport,Maritime,Odd","img00188.jpg,img00189.jpg"
https://timesofmalta.com/articles/view/today-front-pages-august-8-2023.1048255,"Today's front pages – August 8, 2023",Times of Malta,8 August 2023,"National,Media,Travel,South Korea",img00190.jpg
https://timesofmalta.com/articles/view/maltese-firefighters-battled-greek-wildfires-it-dangerous-exciting.1048015,Maltese firefighters battled Greek wildfires. It was 'dangerous but exciting',Daniel Tihn,8 August 2023,"National,Greece,Fire","img00191.jpg,img00192.jpg,img00193.jpg,img00194.jpg,img00195.jpg"
https://timesofmalta.com/articles/view/fresh-paint-bugibba-water-park-causing-children-get-hurt.1047862,Buġibba water park scrapes off fresh paint that was causing injuries,Matthew Xuereb,8 August 2023,"National,Infrastructure,St Paul’s Bay,Buġibba,Children",img00196.jpg
https://timesofmalta.com/articles/view/malta-delayprone-flight-destination-eu.1048237,Flying to Malta? Expect delays,James Cummings,8 August 2023,"National,Aviation,Travel,Tourism",img00197.jpeg
https://timesofmalta.com/articles/view/pillion-rider-injured-coast-road-collision.1048216,Pillion rider injured in Coast Road collision,Times of Malta,7 August 2023,"National,Accident,Naxxar",img00198.jpg
